Bragg	Gap
18.750	7.66755
18.610	7.71395
18.470	7.77020
18.330	7.81845
18.190	7.87035
18.050	7.92625
17.910	7.97675
17.770	8.03115
17.630	8.08345
17.490	8.14245
17.350	8.19645
17.210	8.25720
17.070	8.31250
16.930	8.37205
16.790	8.42620
16.650	8.49340
16.510	8.55225
16.370	8.61175
16.230	8.67845
16.090	8.73980
