Bragg	Gap
21100	6.92920
20900	6.98715
20700	7.04915
20500	7.10710
20300	7.16805
20100	7.22980
19900	7.29515
19700	7.35870
19500	7.42290
19300	7.49370
19100	7.55950
18900	7.62790
18700	7.69825
18500	7.76985
18300	7.84235
18100	7.91595
17900	7.99440
17700	8.07165
17500	8.15040
17300	8.22805
17100	8.31030
16900	8.38870
16700	8.47140
16500	8.55910
16300	8.64240
