Bragg	Gap
55500	5.03200
55100	5.05445
54700	5.08390
54300	5.11395
53900	5.13875
53500	5.16690
53100	5.19880
52700	5.22550
52300	5.25540
51900	5.28580
51500	5.31700
51100	5.34875
50700	5.38120
50300	5.41395
49900	5.45040
49500	5.48460
49100	5.51915
48700	5.55140
48300	5.58720
47900	5.62355
47500	5.66030
47100	5.69785
46700	5.73600
46300	5.77775
