time D7_x D7_y
1.10523660664258E7 18.185879171294733 23.32982817496883
1.10523660769307E7 18.65621547764405 22.71342810628525
1.10523660821832E7 18.463695673993776 22.87745658938071
1.10523660874357E7 18.298510535060505 23.011387786690907
1.10523660979406E7 18.433756041926898 23.692499864226363
1.10523661031931E7 18.220252294891125 25.46661195824348
1.10523661084456E7 18.573821725864263 23.638664371984387
1.10523661189506E7 17.758685983530757 26.120106565678807
1.1052366124203E7 18.283536013371766 24.365540413774283
1.10523661294555E7 17.93045428061936 23.24816627379656
1.10523661399605E7 19.12773451733492 22.437131405282123
1.1052366145213E7 18.156291485773743 21.775202420676212
1.10523661504654E7 18.614281141793 24.448366165216633
1.10523661609704E7 18.070215765600096 23.62785031261493
1.10523661662229E7 17.800714087631725 24.279204797559622
1.10523661714754E7 18.237663394621887 25.169382297739464
1.10523661819803E7 18.18767354734445 24.202071549254388
1.10523661872328E7 18.106859676163538 25.673017335896905
1.10523661924853E7 18.59942363112392 23.621427972346364
1.10523662029902E7 18.091716870972995 23.398315926589287
1.10523662082427E7 18.52823639357394 20.829869609719193
1.10523662134952E7 18.73826909645057 23.801917582068704
1.10523662240002E7 18.935160685385465 23.190960002055128
1.10523662292526E7 17.48907059771968 25.31558217206035
1.10523662345051E7 18.225760420578297 24.88219546966577
1.10523662450101E7 17.63771141311294 25.34022067907809
1.10523662502626E7 18.348002918110524 24.375232536932337
1.1052366255515E7 19.213640106957307 22.19489207682219
1.105236626602E7 17.904022604834577 22.90004812842527
1.10523662712725E7 18.28165219162608 22.91502935130831
1.1052366276525E7 18.278382238379642 22.437678525058427
1.10523662870299E7 18.288409624841314 23.53069413841911
1.10523662922824E7 17.73976996975036 25.162533656882626
1.10523662975349E7 18.09518512299555 26.116656871799176
1.10523663027874E7 18.56276329759907 24.189898684916802
1.10523663132923E7 18.33057985979023 24.373811205912723
1.10523663185448E7 18.197741127998754 20.957182039212867
1.10523663237973E7 18.408778993931833 22.67143424261328
1.10523663290498E7 18.180524666397087 21.407614739183177
1.10523663395547E7 18.372247276764032 23.79476861167002
1.10523663448072E7 17.900702106318956 22.212303577398863
1.10523663500597E7 17.51797057260989 24.504093652294046
1.10523663605646E7 17.917980878600634 23.070583171938885
1.10523663658171E7 18.239261768817077 24.170224359733705
1.10523663710696E7 18.408970170671388 24.412786614966567
1.10523663763221E7 18.39490751861638 21.927963274348095
1.1052366386827E7 18.71867600811103 21.704773121896135
1.10523663920795E7 17.89673676391486 21.779168054096974
1.1052366397332E7 18.300501952035695 23.3861544896821
1.1052366407837E7 19.02178441597342 22.2551635873487
1.10523664130894E7 19.128605821211817 23.710035031066646
1.10523664183419E7 18.43516790287764 23.82065473195592
1.10523664235944E7 17.964080459770116 24.11126020868519
1.10523664340994E7 18.034859856925063 23.262489738477775
1.10523664393518E7 18.41793887360561 24.33382206233562
1.10523664446043E7 19.31840608198706 25.07038806514183
1.10523664498568E7 18.10366163141994 22.49498489425982
1.10523664603618E7 18.098611310243122 20.71211314339553
1.10523664656142E7 18.894078430867836 22.117453249076565
1.10523664708667E7 18.15474672970063 23.60820761605386
1.10523664813717E7 17.3956091501626 24.764197685941184
1.10523664866242E7 18.045492694791292 21.946028809756264
1.10523664918766E7 18.099931531933187 23.335175071254557
1.10523664971291E7 18.114165385153083 23.39090308915358
1.10523665076341E7 18.925389937844493 21.952879089949572
1.10523665128866E7 18.335039951423486 21.74055724990685
1.1052366518139E7 17.970592289090202 22.699031437557167
1.10523665233915E7 18.317224163754368 23.474887668497253
1.1052366528644E7 18.799232540291634 24.643256819926044
1.1052366539149E7 18.364621976069806 23.342729505198808
1.10523665444014E7 18.537486186238585 23.998371430233234
1.10523665496539E7 18.05344630927163 24.439498126120256
1.10523665601589E7 18.31776898146369 23.325403840487812
1.10523665654114E7 18.35860888334791 24.29738933030647
1.10523665706638E7 18.641944740718166 24.226458936461984
1.10523665759163E7 18.46846766938253 21.520217468844237
1.10523665864213E7 17.899171740857003 21.536729574020146
1.10523665916738E7 17.785272324497747 24.074185827413235
1.10523665969262E7 18.987524204343135 21.82115427101067
1.10523666074312E7 18.606843930635836 22.678693641618498
1.10523666126837E7 17.90755114008762 23.3698471834144
1.10523666179362E7 17.848218359159915 24.950601746244
1.10523666231886E7 18.105282891530127 24.555511949549356
1.10523666336936E7 18.327079676574684 23.734569677437918
1.10523666389461E7 18.503903364034873 22.40592523272423
1.10523666441986E7 17.995948566913295 21.65775447166152
1.1052366649451E7 18.400948657137363 22.190667264918915
1.1052366659956E7 18.513735678124167 25.12719158006928
1.10523666652085E7 18.069809648419366 23.68464666075775
1.1052366670461E7 18.28548312895601 23.70972603391659
1.10523666809659E7 18.030360694204 23.709856494927962
1.10523666862184E7 18.938461801226325 26.026046559292215
1.10523666914709E7 18.632526869959605 23.742121304924822
1.10523667019758E7 18.156093403282927 24.0555775984952
1.10523667072283E7 18.034909895748186 22.59301550572819
1.10523667124808E7 18.18913213633453 24.12876829297218
1.10523667229858E7 18.168130022943718 24.685081456605612
1.10523667282382E7 18.392564595746972 23.520639703014243
1.10523667334907E7 18.04908592321755 23.94489945155393
1.10523667387432E7 18.006417609222773 23.473901238511463
1.10523667492482E7 17.849664266399294 23.284781089539088
1.10523667545006E7 18.859349304036755 21.915331536205347
1.10523667597531E7 18.312512976123934 24.76561526790705
1.10523667702581E7 17.695155650111268 22.293265351038077
1.10523667755106E7 18.723827368152108 22.517789085953968
1.1052366780763E7 18.660736320193838 23.297437716109584
1.1052366791268E7 18.89195200556808 24.69304443872842
1.10523667965205E7 18.166360433953212 22.430582700387376
1.1052366801773E7 18.61707843462775 23.76897250253217
1.10523668122779E7 18.120136251954435 23.035593031047576
1.10523668175304E7 18.509237998929272 22.2763428707394
1.10523668227829E7 18.690932951150863 23.50594915399321
1.10523668280354E7 17.828243858052776 23.181061571125266
1.10523668385403E7 18.25843098028008 23.643455272935125
1.10523668437928E7 18.540336236090955 24.276052249637154
1.10523668490453E7 18.35157122348062 24.307545383861264
1.10523668595502E7 18.873956682514528 23.34270621085201
1.10523668648027E7 18.420673221330023 27.707182762970824
1.10523668700552E7 18.004323005005585 25.916766640466637
1.10523668805602E7 18.422028057417307 23.30537541041435
1.10523668858126E7 18.02814220219871 24.48657137871409
1.10523668910651E7 18.29267250340733 22.259835062024994
1.10523669015701E7 17.96880901614377 24.70505635089857
1.10523669068226E7 19.057135698933237 23.85988369793109
1.1052366912075E7 18.167677574961825 23.158557992835632
1.10523669173275E7 18.521527204197252 23.37221530694152
1.105236692258E7 17.3350554340448 26.244777132513764
1.1052366933085E7 17.904727510595674 23.48862753648864
1.10523669383374E7 18.838375481132413 25.528993848699592
1.10523669435899E7 18.549735176333808 24.164712442950854
1.10523669540949E7 17.2802940663007 22.915504432331776
1.10523669593474E7 18.018761967029373 23.411210479615185
1.10523669645998E7 18.54145924702398 22.54553441117708
1.10523669751048E7 17.930044501621225 24.374128674009217
1.10523669803573E7 18.25113317878274 23.29657566635526
1.10523669856098E7 18.455156668020674 23.607678534738326
1.10523669961147E7 18.078687532660414 21.819343216260073
1.10523670013672E7 18.169303077778338 24.5528208756591
1.10523670066197E7 18.564248089620893 24.071036427034645
1.10523670118722E7 18.404784281476694 23.954947281858498
1.10523670223771E7 18.535493048226495 23.70279447529023
1.10523670276296E7 18.43656660540467 24.57522292560071
1.10523670328821E7 18.19901713001966 24.708584642847484
1.1052367043387E7 18.565470234381436 23.31253605189118
1.10523670486395E7 18.45832783641161 24.47463720316623
1.1052367053892E7 18.29772928912055 23.78358933126317
1.1052367064397E7 18.48545086522599 24.484514853338638
1.10523670696494E7 18.51538048223521 24.090335146752636
1.10523670749019E7 17.998957032916675 24.658760133373367
1.10523670854069E7 18.811088860693705 23.856077166485775
1.10523670906594E7 18.59603371581358 23.1871875112406
1.10523670959118E7 18.6104188513972 21.89938930355931
1.10523671064168E7 19.15727830451757 23.47008899342855
1.10523671116693E7 18.53316768105422 26.968605170584624
1.10523671169218E7 18.01635946732516 23.78388746803069
1.10523671221742E7 18.149243390492387 23.3168942006393
1.10523671326792E7 17.844706617704507 25.581623564340966
1.10523671379317E7 18.60302594727561 20.782937925107063
1.10523671431842E7 18.51764691484935 23.9134014723751
1.10523671536891E7 18.47052784669347 22.006193857472837
1.10523671589416E7 18.19053893233594 22.833871698968604
1.10523671641941E7 18.032648496065402 24.13245048607293
1.1052367174699E7 17.902206547296075 24.90497377464279
1.10523671799515E7 18.24886845727096 23.299706295492275
1.1052367185204E7 17.749152491524914 21.72891728917289
1.1052367195709E7 18.67329112909688 25.52832759035179
1.10523672009614E7 18.543909224011713 22.865959004392387
1.10523672062139E7 17.99504823929922 22.04609981565456
1.10523672114664E7 18.640763212517964 25.23755388791314
1.10523672219714E7 18.476780597323565 23.438347463885854
1.10523672272238E7 19.091801323066914 21.95062357661859
1.10523672324763E7 18.225759846612927 25.07035908945175
1.10523672429813E7 17.639299875717583 22.084452861454697
1.10523672482338E7 17.62695920593949 23.714800819606694
1.10523672534862E7 18.220108972030513 25.595553941155103
1.10523672639912E7 18.176723537873748 25.537842812727188
1.10523672692437E7 18.633741310676726 20.49171172241697
1.10523672744962E7 18.62607204116638 22.41105021684865
1.10523672797486E7 18.50195037556819 23.682513244285882
1.10523672902536E7 17.704867453604923 23.481449644649793
1.10523672955061E7 17.838659449840588 24.277630310669533
1.10523673007586E7 18.308553106005974 23.717419571968364
1.10523673112635E7 17.68398802449262 23.235538371270817
1.1052367316516E7 18.513846539409382 23.0715926653022
1.10523673217685E7 17.75448318325252 23.64521110242377
1.10523673322734E7 17.869616968918848 24.511046915957845
1.10523673375259E7 18.37864441903673 21.96830784621981
1.10523673427784E7 18.582996725543154 22.81052367408399
1.10523673532834E7 18.603564835106454 24.001580534193995
1.10523673585358E7 18.003011948862824 22.602279847423905
1.10523673637883E7 18.59437408515242 23.06227964106154
1.10523673690408E7 18.089974421987062 24.893157463597305
1.10523673795458E7 18.60233995390555 25.458625093583475
1.10523673847982E7 17.913454678496297 24.000018293240647
1.10523673900507E7 17.612542011640297 24.557226002131323
1.10523674005557E7 18.238550463228663 24.940247601869313
1.10523674058082E7 18.461158810817125 22.432173938438176
1.10523674110606E7 17.835995946469552 24.662662811838693
1.10523674215656E7 18.3708936518492 23.327208552867155
1.10523674268181E7 18.235507927555304 22.458200162937896
1.10523674320706E7 18.106042211430704 22.303232872573457
1.10523674425755E7 18.431955596788125 26.133369589558207
1.1052367447828E7 17.837155138950788 23.540175683252585
1.10523674530805E7 18.012097812097814 23.87169210026353
1.10523674635854E7 18.282345077819155 23.280530888952544
1.10523674688379E7 19.22494313507235 23.565664876026393
1.10523674740904E7 17.51848125147394 24.9525666221209
1.10523674845954E7 18.587923258162235 23.052480646247055
1.10523674898478E7 18.034836943977314 23.329409437135226
1.10523674951003E7 17.921894389535307 24.501131436413274
1.10523675003528E7 18.341182177257295 24.197048021620123
1.10523675108578E7 18.218841603012603 25.1127586280677
1.10523675161102E7 17.514159016648513 23.36194180799751
1.10523675213627E7 18.153164432315332 23.035322914175588
1.10523675318677E7 18.175698245699586 23.582759335340803
1.10523675371202E7 18.29062080296254 24.489196907068624
1.10523675423726E7 17.958596867557294 23.440056150533902
1.10523675528776E7 18.647451009835574 22.29698926345822
1.10523675581301E7 18.375825745402608 23.805781435133337
1.10523675633826E7 18.228778172897023 22.759872130050677
1.10523675738875E7 18.39680185813829 23.812328032874753
1.105236757914E7 18.17118622646014 21.998483337780335
1.10523675843925E7 18.700522741706973 23.485530965525104
1.10523675948974E7 18.10380373981141 23.10336423206009
1.10523676001499E7 18.46921754886156 21.877283203879614
1.10523676054024E7 18.327669401868196 24.14327553284822
1.10523676159074E7 18.627841755859638 23.586004606421895
1.10523676211598E7 18.496989510965808 23.871080234300504
1.10523676264123E7 18.24885908670941 25.200310776380995
1.10523676369173E7 17.985385626296374 23.892220973130453
1.10523676421698E7 17.572328622706394 22.40551971686036
1.10523676474222E7 18.9621314441528 23.90097092326903
1.10523676579272E7 18.698879903561203 22.980561555075592
1.10523676631797E7 18.582201849363788 22.45026475934561
1.10523676684322E7 18.15798948248735 21.689421536804208
1.10523676789371E7 18.540599268069535 23.55317932296432
1.10523676841896E7 18.47813488269471 26.640126498492315
1.10523676946946E7 18.474863592196726 25.18088048434113
1.1052367699947E7 18.14548334850509 22.496731176185467
1.10523677051995E7 18.52451427059757 22.940463243290907
1.10523677157045E7 18.567008679430224 23.44555989439236
1.1052367720957E7 18.461126502745756 23.485875426705586
1.10523677262094E7 18.264946499230252 23.2701757064519
1.10523677314619E7 18.1277442893401 23.470225253807108
1.10523677419669E7 18.068301004612373 23.775080558539205
1.10523677472194E7 17.908430450034082 24.975278881481604
1.10523677577243E7 17.676051384259804 23.541092334232168
1.10523677629768E7 18.28382463085812 22.440616306441257
1.10523677682293E7 18.46583191131101 22.043451728463424
1.10523677787342E7 18.734512622978976 23.920361147231286
1.10523677839867E7 18.422249734701097 22.933804975828323
1.10523677892392E7 18.393245793679476 22.70497530418022
1.10523677944917E7 18.46405493210839 21.097130820768527
1.10523678049966E7 17.402785227185657 23.53185579649069
1.10523678102491E7 18.949210034372552 23.97673822589399
1.10523678155016E7 18.165674250503614 25.343198246237705
1.10523678260066E7 18.241093543832033 22.283652399361095
1.1052367831259E7 18.216360601001668 21.926632106141817
1.10523678365115E7 18.391931771649652 22.906892023552338
1.10523678470165E7 17.80246387919044 24.092963183740668
1.1052367852269E7 18.469224773339533 21.146594281182054
1.10523678627739E7 17.742160624035563 23.39538768634002
1.10523678680264E7 18.54892352439063 21.43994815212924
1.10523678732789E7 18.919138580761008 24.323634688308466
1.10523678837838E7 18.14024973501202 25.02920038261679
1.10523678890363E7 17.823643050328414 24.35019533206451
1.10523678942888E7 18.470342324300645 23.83474560360473
1.10523678995413E7 18.393970982791327 24.61416340550609
1.10523679100462E7 18.705358809089734 21.71747462712278
1.10523679152987E7 18.43832906412954 23.667413777330527
1.10523679205512E7 17.83627088830255 22.60280269715626
1.10523679310562E7 17.994062337820925 21.901837775132034
1.10523679363086E7 17.819338335021545 24.876560166188817
1.10523679415611E7 18.514743344266662 25.242570053778657
1.10523679468136E7 18.136973311921693 21.95648849124417
1.10523679573186E7 17.42075977301387 22.05611601513241
1.1052367962571E7 18.429921517927053 25.962598102591183
1.10523679678235E7 18.983668522953515 23.585653691894855
1.10523679783285E7 17.69831389582407 22.04230650843052
1.1052367983581E7 17.894111650377855 21.748986104647297
1.10523679888334E7 18.228812344050247 22.546749075056645
1.10523679993384E7 18.80838768142855 23.65281594937085
1.10523680045909E7 18.817451262463415 23.5
1.10523680098434E7 18.090560729530463 23.74867416893028
1.10523680203483E7 17.40276171197224 23.45668016194332
1.10523680256008E7 18.53657832716079 24.69347313741523
1.10523680308533E7 18.82123174135415 25.508380204865194
1.10523680413582E7 18.65599790518969 22.922552445791748
1.10523680466107E7 17.836099379934744 23.681916411248746
1.10523680518632E7 18.22668530834341 24.563230552196696
1.10523680623682E7 18.779087865452876 23.957181407952344
1.10523680676206E7 19.39652750555338 23.74797465046387
1.10523680728731E7 18.11408695652174 23.537391304347825
1.10523680833781E7 18.331904025056396 22.29211953988702
1.10523680886306E7 18.395670162108715 23.276287372173506
1.1052368093883E7 17.632558519770008 23.653282284655422
1.1052368104388E7 17.755875240280275 23.484358529174678
1.10523681096405E7 17.96876592275553 24.16554570467747
1.1052368114893E7 18.289537525511186 22.890523316261696
1.10523681253979E7 18.91387075251394 22.379271314873947
1.10523681306504E7 18.126335808730303 24.88942220612208
1.10523681359029E7 17.799953034493555 23.016520198313973
1.10523681464078E7 17.754620395050395 23.70766623713615
1.10523681516603E7 18.746384456166123 24.223262335581225
1.10523681569128E7 18.407355218333848 22.689857541034375
1.10523681674178E7 17.363358533054527 22.57294515039408
1.10523681726702E7 17.857761815175873 23.398466450031354
1.10523681779227E7 18.666485353428147 22.973240819358946
1.10523681884277E7 18.995138558099136 23.148140883745693
1.10523681936802E7 18.394043343153477 24.751281326930062
1.10523681989326E7 18.2977582554368 22.10111189572836
1.10523682094376E7 17.716368488682416 23.705067378340086
1.10523682146901E7 18.495777149777958 24.831941865159468
1.10523682199426E7 18.069521410579345 24.66616813602015
1.1052368225195E7 17.534536783699924 24.123993091114745
1.10523682357E7 18.239159692464767 21.644880342805873
1.10523682409525E7 18.025237986661345 21.228923217237643
1.10523682514574E7 18.516069618355488 25.292794014763203
1.10523682567099E7 18.76458517667878 25.6601216137352
1.10523682619624E7 17.19666706593999 23.619886806013056
1.10523682724674E7 18.36188135218736 25.436188135218735
1.10523682777198E7 18.623902514827382 23.73826111729818
1.10523682829723E7 18.231747706556465 23.51333567806794
1.10523682934773E7 18.18880936039481 23.7832303820636
1.10523682987298E7 18.211429519805268 25.382617835804382
1.10523683039822E7 18.406478801294057 22.397379959135026
1.10523683092347E7 17.644388429958322 22.77420200154733
1.10523683197397E7 17.691311229590138 22.831639453515496
1.10523683249922E7 17.79601056644553 23.66196379791673
1.10523683302446E7 18.8124094303868 22.23599654442091
1.10523683407496E7 17.930745608647587 25.26782950497482
1.10523683460021E7 17.97866739643197 21.891056465590264
1.10523683512546E7 18.079679044597874 23.28258203822675
1.10523683617595E7 18.231721592552297 24.045776926996542
1.1052368367012E7 18.049108975938243 23.42110809996989
1.10523683722645E7 18.577067956222958 24.541028251463477
1.10523683827694E7 17.624753013945764 24.79502305203173
1.10523683880219E7 18.53832280181125 23.53630177287728
1.10523683985269E7 19.260357426886543 23.603784343441923
1.10523684037794E7 17.761489042329632 26.31393575502852
1.10523684090318E7 17.900313416236983 23.321934081488223
1.10523684195368E7 18.22515735531666 22.439271987968585
1.10523684247893E7 18.192679301374955 22.87260955321156
1.10523684300418E7 18.67096403778903 22.478738524823168
1.10523684405467E7 17.679834482024535 23.565741504563718
1.10523684457992E7 18.32297570561932 23.273902765515082
1.10523684510517E7 18.795200369794944 21.54542186155802
1.10523684615566E7 18.56034171579834 26.159708017486864
1.10523684668091E7 18.312406463999032 23.188054602349172
1.10523684720616E7 17.99219417184808 24.55243963782696
1.10523684825666E7 18.74107448235944 22.87164882001631
1.1052368487819E7 18.306077630923028 24.455600016167494
1.10523684930715E7 18.21739745403112 23.773794522309373
1.1052368498324E7 18.78181182842666 24.805590984537435
1.1052368508829E7 18.080030044582283 21.787010564062804
1.10523685140814E7 18.04433697453414 23.19927965098583
1.10523685193339E7 18.808549992184652 25.29351847027562
1.10523685298389E7 17.470991260761306 23.720344361807737
1.10523685350914E7 18.575253142731746 22.461832659331012
1.10523685403438E7 17.902785834738616 25.165841483979765
1.10523685508488E7 18.679220992659143 24.06168511011285
1.10523685561013E7 18.46511016898549 22.453386966484775
1.10523685613538E7 18.5358524651863 21.408009032743696
1.10523685718587E7 18.476805844691466 23.570747738193436
1.10523685771112E7 18.176059274911033 24.7076983664943
1.10523685876162E7 18.631121917332408 24.24995451462975
1.10523685928686E7 18.171698956305256 24.559956592512208
1.10523685981211E7 18.15627268805438 23.271066846725187
1.10523686086261E7 19.110065471949234 24.05947595552747
1.10523686138786E7 18.351959565635482 22.102305509299434
1.1052368619131E7 18.712449737873467 22.243477532058574
1.1052368629636E7 17.32336374815917 23.00039473484446
1.10523686348885E7 17.942146430836445 23.0922415615531
1.1052368640141E7 17.902689235729465 24.01968198138785
1.10523686506459E7 18.446358243589952 22.08210089389309
1.10523686558984E7 18.63932720121214 21.759056612436677
1.10523686611509E7 18.05756677832174 21.98333762775917
1.10523686716558E7 18.508468703775268 23.72817526418891
1.10523686769083E7 18.567012717742053 22.293792982609837
1.10523686821608E7 18.1910709204161 23.558304613146994
1.10523686874133E7 17.928534097866176 22.972166226164344
1.10523686979182E7 17.628358190451394 22.710169722666468
1.10523687031707E7 18.54696688741722 23.879880794701986
1.10523687084232E7 18.11201896209508 25.608367217158385
1.10523687189282E7 17.86899823853628 21.526180464799136
1.10523687241806E7 18.052146726194305 22.140434620382642
1.10523687294331E7 19.072499146914456 22.659946977452293
1.10523687399381E7 18.122106413709645 22.53493123056304
1.10523687451906E7 18.623403066113063 22.947713722985203
1.1052368750443E7 17.944625541006957 23.14497309626857
1.1052368760948E7 18.118940478625486 23.922318323934196
1.10523687662005E7 18.457371154614464 24.208829404714344
1.1052368771453E7 18.73606446290731 22.3692703841202
1.10523687819579E7 17.701856782032902 22.68634377773227
1.10523687872104E7 17.64156594928936 23.408725344835332
1.10523687924629E7 18.924428900301045 23.565966374139407
1.10523688029678E7 18.484332382257193 23.77050993602232
1.10523688082203E7 17.736937926873935 23.28936935772305
1.10523688134728E7 17.711578646056964 21.84810362101045
1.10523688187253E7 18.460862822290817 24.51131093514666
1.10523688292302E7 18.6980353435617 22.736252468479417
1.10523688344827E7 18.412181031043602 23.439028354437863
1.10523688397352E7 17.791835337540185 22.851123673344972
1.10523688502402E7 18.25949057065883 22.026013785381895
1.10523688554926E7 17.725007622209425 25.537958602933703
1.10523688607451E7 18.43142351963092 21.815836339044186
1.10523688712501E7 17.995432141617496 22.317320374869837
1.10523688765026E7 18.414688727532436 19.47040828472801
1.1052368881755E7 18.043076409743076 23.92932932932933
1.105236889226E7 18.594086922243026 22.407509608751354
1.10523688975125E7 18.772215586201902 25.88127556376009
1.10523689080174E7 18.201041091568737 22.07249520204012
1.10523689132699E7 17.306248914113628 24.514275786181734
1.10523689185224E7 18.2436645282862 21.98149076817871
1.10523689290274E7 18.13736734912638 24.114173544860115
1.10523689342798E7 18.12751116511749 24.165543579465652
1.10523689395323E7 18.07214334009466 22.591656866836107
1.10523689500373E7 17.570186180182432 23.624565787829564
1.10523689552898E7 18.265050380124404 23.406060165144957
1.10523689605422E7 18.480205907586715 23.721197450667972
1.10523689657947E7 18.089970501474927 24.012037781949285
1.10523689762997E7 18.002123757119413 22.22796601988609
1.10523689815522E7 17.722794010757376 23.9594821044644
1.10523689920571E7 18.70946696429534 23.55474318743058
1.10523689973096E7 18.641653977921585 21.991494575561475
1.10523690025621E7 18.295561169252977 22.675206309411887
1.1052369013067E7 18.58417306563943 23.858988749713003
1.10523690183195E7 18.92228000774572 23.20957702841019
1.1052369023572E7 18.25051944559877 21.628040284533967
1.1052369034077E7 17.434078570646307 24.003457609086784
1.10523690393294E7 18.212734582369652 22.79213945330084
1.10523690445819E7 18.806167581292488 23.674024099511847
1.10523690550869E7 18.10210506590043 23.14034605534387
1.10523690603394E7 18.036387803176858 22.978312079697844
1.10523690655918E7 18.373764625298797 21.652753120762682
1.10523690760968E7 18.824102293198965 24.085361724030502
1.10523690813493E7 17.7013570117053 24.552688202891897
1.10523690866018E7 17.882566877066427 24.448181544935377
1.10523690918542E7 18.18804579339723 22.27746272630458
1.10523691023592E7 19.091573067272076 23.503987931652528
1.10523691076117E7 18.60537536530446 23.759801338251968
1.10523691128642E7 17.898346601347214 23.072872014696877
1.10523691233691E7 17.99519550287993 22.592046964997785
