Bragg	Gap
55.500	5.02525
55.100	5.05075
54.700	5.08025
54.300	5.10790
53.900	5.13600
53.500	5.16535
53.100	5.19520
52.700	5.22320
52.300	5.25170
51.900	5.28260
51.500	5.31800
51.100	5.35025
50.700	5.38010
50.300	5.41300
49.900	5.44905
49.500	5.48230
49.100	5.51875
48.700	5.54930
48.300	5.58460
47.900	5.62400
47.500	5.66015
47.100	5.69660
46.700	5.73385
46.300	5.77175
45.900	5.81065
