Bragg	Gap
11000	5.96495
10950	5.99470
10900	6.01870
10850	6.04560
10800	6.07575
10750	6.10345
10700	6.12795
10650	6.15655
10600	6.18565
10550	6.21165
10500	6.24065
10450	6.27300
10400	6.30220
10350	6.33025
10300	6.35630
10250	6.38570
10200	6.41810
10150	6.44790
10100	6.47810
10050	6.50860
10000	6.53925
9950	6.56955
9900	6.59900
9850	6.62990
9800	6.66445
9750	6.69590
9700	6.72795
9650	6.76185
9600	6.79155
9550	6.82460
9500	6.85795
9450	6.89440
9400	6.92515
9350	6.95915
