Bragg	Gap
55500	5.04815
55100	5.07720
54700	5.10375
54300	5.13075
53900	5.15865
53500	5.18975
53100	5.21585
52700	5.24815
52300	5.27520
51900	5.30590
51500	5.34010
51100	5.36875
50700	5.40105
50300	5.43395
49900	5.46730
49500	5.50130
49100	5.53925
48700	5.57440
48300	5.60715
47900	5.64350
47500	5.68045
47100	5.71805
46700	5.75605
46300	5.79455
45900	5.83405
45500	5.87675
45100	5.91720
44700	5.95520
44300	6.00275
43900	6.04175
43500	6.08465
