Bragg	Gap
70400	12.40535
69900	12.44330
69400	12.48635
68900	12.52550
68400	12.58470
67900	12.61260
67400	12.66080
66900	12.70485
66400	12.75700
65900	12.80800
65400	12.86110
64900	12.91645
64400	12.97035
63900	13.02650
63400	13.08785
62900	13.15105
62400	13.21020
61900	13.27735
61400	13.34660
60900	13.41485
60400	13.48505
59900	13.56315
59400	13.63735
58900	13.71655
58400	13.80690
57900	13.88720
57400	13.97530
56900	14.06865
56400	14.16100
55900	14.25835
