Bragg	Gap
16700	6.23960
16600	6.27750
16500	6.31010
16400	6.34815
16300	6.38725
16200	6.42045
16100	6.45725
16000	6.49440
15900	6.53505
15800	6.57020
15700	6.60860
15600	6.65055
15500	6.69000
15400	6.72980
15300	6.76695
15200	6.80785
15100	6.85025
15000	6.89420
14900	6.93580
14800	6.97480
14700	7.02040
14600	7.06060
14500	7.10445
14400	7.14860
