Bragg	Gap
13.000	6.18495
12.900	6.23010
12.800	6.27700
12.700	6.32075
12.600	6.36975
12.500	6.42155
12.400	6.46730
12.300	6.51725
12.200	6.56445
12.100	6.61495
12.000	6.66585
11.900	6.72025
11.800	6.77180
11.700	6.82385
11.600	6.87905
11.500	6.93455
11.400	6.99450
11.300	7.05345
11.200	7.10990
11.100	7.16725
11.000	7.21910
