time SESO_x SESO_y
3490.052405145 19.45364213672021 22.296949321379653
3490.065027354 19.40828449653703 20.95633990410229
3490.071338458 19.32315588951212 21.430601121811833
3490.077654604 19.483869302637693 21.592319207143962
3490.083965708 19.541093324675973 21.85235871438204
3490.090276812 19.482456566048725 22.09121129768029
3490.096587916 19.55631306244887 20.947418003322014
3490.096587916 19.55631306244887 20.947418003322014
3490.109215166 19.605688141461606 22.518906887597378
3490.11552627 19.5697465827838 22.430480810530838
3490.121837375 19.31314938967387 21.090654130719305
3490.134464625 19.37833046561343 22.106653110172584
3490.140775729 19.485604892844712 22.304335935557656
3490.140775729 19.485604892844712 22.304335935557656
3490.153397937 19.439917827884067 21.511744177412567
3490.159709041 19.538706442717473 21.060190523940836
3490.166025187 19.434794378953068 21.224841877291855
3490.172336291 19.604184059323284 22.41599960713058
3490.178647395 19.569175772633926 22.10029663058084
3490.1849585 19.27650075735431 20.465919056097366
3490.191269604 19.360910194815478 21.75378807877092
3490.19758575 19.46179094006815 21.930797755061135
3490.210207958 19.585948141360607 21.789073528319175
3490.210207958 19.49147373813764 22.09109316679271
3490.222830166 19.585406842580515 21.18320457509782
3490.229146312 19.5315194294507 21.88764868231444
3490.229146312 19.5315194294507 21.88764868231444
3490.24176852 19.614560648265385 21.9033426183844
3490.248079625 19.394157904397304 21.23811521619425
3490.25439577 19.519435452544347 21.958694807717208
3490.260706875 19.478903826266805 21.510021814448866
3490.267017979 19.590838449975795 21.22195612850628
3490.273329083 19.590838449975795 21.22195612850628
3490.285956333 19.476176176176175 21.031731731731732
3490.292267437 19.570174359983277 22.134028477977523
3490.298578541 19.428285844425325 22.676957335897566
3490.304889645 19.51970513184009 21.132767997525583
3490.31120075 19.41287650405012 21.129420400031456
3490.317516895 19.42601913093889 21.711006877651585
3490.317516895 19.42601913093889 21.711006877651585
3490.330139104 19.472183358347536 22.242273155096537
3490.336450208 19.528498586429727 21.68083602584814
3490.342761312 19.39939774153074 21.414077791718945
3490.355388562 19.543587137983597 22.10991749534248
3490.361699666 19.460119951223152 22.545255456287485
3490.361699666 19.460119951223152 22.545255456287485
3490.374326916 19.324284159966034 20.686941060955867
3490.38063802 19.390763115225692 21.707280715518593
3490.386949125 19.48411224463836 21.830946141908566
3490.393260229 19.450497949619216 21.36830442423779
3490.399571333 19.565498586007624 22.289020041804992
3490.405887479 19.459689072699188 21.42802331954756
3490.405887479 19.459689072699188 21.52833362190507
3490.418509687 19.594975200019938 21.800877346028265
3490.424820791 19.42580532037473 21.79464956665498
3490.431131895 19.50551910459282 21.35489514987778
3490.443759145 19.40193673337637 22.294254357650097
3490.45007025 19.53526343638975 22.05901176707738
3490.45007025 19.53526343638975 22.05901176707738
3490.462692458 19.461732656688735 21.253947809062574
3490.469008604 19.479071801600163 21.126289521751435
3490.475319708 19.457689368729817 21.663511548226477
3490.481630812 19.614302812687015 22.685442848593656
3490.487941916 19.47503612536748 22.071578055707807
3490.494258062 19.447345473198254 20.22164657604514
3490.494258062 19.447345473198254 20.22164657604514
3490.50688027 19.439242517425175 22.36410926609266
3490.513191375 19.51592242919112 22.663919367185507
3490.519502479 19.416495954112467 21.394755710334938
3490.532129729 19.4851048370355 20.907748598712892
3490.538440833 19.432579274918503 22.102958609107972
3490.538440833 19.432579274918503 22.102958609107972
3490.551063041 19.449124549857196 21.83218676269713
3490.557379187 19.363361051226775 20.88527871881737
3490.563690291 19.59277648956548 21.77464966226434
3490.570001395 19.48197252232877 22.458239506110367
3490.5763125 19.407224788498468 21.579695853012925
3490.582623604 19.30581653119392 20.793544811569724
3490.582623604 19.30581653119392 20.793544811569724
3490.595250854 19.630699125783202 21.630773421828177
3490.601561958 19.44300405561993 21.986481266898416
3490.607873062 19.57577609386458 22.349621119530678
3490.620500312 19.32055984807097 20.780249226046465
3490.626811416 19.527905179077557 21.930610667353776
3490.626811416 19.527905179077557 21.930610667353776
3490.639433625 19.482618203755372 21.86966794862127
3490.64574977 19.44441865263592 20.581760033013516
3490.652060875 19.411682361924154 21.316340035632475
3490.658371979 19.534947756607252 21.980528580208972
3490.664683083 19.45654006346688 22.01594109480365
3490.670994187 19.54246126716211 22.57972036780451
3490.670994187 19.54246126716211 22.57972036780451
3490.683621437 19.42402644354922 21.13041008160314
3490.689932541 19.585362747095985 21.83424189932749
3490.696243645 19.4974399269999 22.592264017033358
3490.708870895 19.51488503220133 21.178853167110674
3490.715182 19.4264645637034 21.2009422367882
3490.715182 19.4264645637034 21.2009422367882
3490.727804208 19.477704293802294 21.567914224159527
3490.734120354 19.495340236686392 21.760379684418147
3490.740431458 19.352468846133792 20.652041295166587
3490.746742562 19.443721938380556 21.236852970016
3490.753053666 19.489459188138692 22.714510025998095
3490.75936477 19.543998377939985 22.434686739659366
3490.75936477 19.543998377939985 22.434686739659366
3490.77199202 19.38538368471182 20.19260174530852
3490.778303125 19.4800874393829 21.86477047161989
3490.784614229 19.50826047110693 22.41218140836698
3490.790925333 19.41921089121392 21.603277448632294
3490.803552583 19.364329896907215 20.9440206185567
3490.803552583 19.364329896907215 20.9440206185567
3490.816174791 19.442481409392624 22.365498827169738
3490.822485895 19.564477808108382 22.388509756344153
3490.828802041 19.50792199878123 21.795754621165955
3490.835113145 19.31542217336844 20.778240752575474
3490.84142425 19.54008333541256 21.70927418348761
3490.847735354 19.48384372749174 21.944340958199835
3490.847735354 19.48384372749174 21.944340958199835
3490.860362604 19.454406341720393 22.061109299350274
3490.866673708 19.385849688353165 20.910446607943133
3490.872984812 19.590828878393108 20.84966523070535
3490.879295916 19.499108107429088 21.976132452327715
3490.891923166 19.541284882658523 20.989427519774452
3490.891923166 19.541284882658523 20.989427519774452
3490.904545375 19.665543491825783 22.277149631848246
3490.910856479 19.506073672539117 22.37821855365283
3490.917172625 19.5 21.38719651274773
3490.923483729 19.47936605160401 21.475997243702626
3490.929794833 19.38472385428907 21.3048178613396
3490.936105937 19.625879115278767 21.47090001019264
3490.936105937 19.625879115278767 21.47090001019264
3490.948733187 19.53031282637887 21.961257273586313
3490.955044291 19.584413260741762 20.394371597270148
3490.961355395 19.183873554595547 20.759500219882558
3490.9676665 19.63650849858357 21.829674220963174
3490.973982645 19.519224507176315 22.055106079202464
3490.98029375 19.44682023034552 22.40395593390085
3490.98029375 19.44682023034552 20.957282967819143
3490.992915958 19.329569175825558 20.292799476874325
3490.999227062 19.53057558507274 21.103681214421254
3491.005543208 19.462510105092967 22.999317906224736
3491.018165416 19.520075934883238 20.554792739376918
3491.02447652 19.243890518084065 21.209265833204714
3491.02447652 19.243890518084065 21.209265833204714
3491.03710377 19.429212802986356 21.972179483945823
3491.043414875 19.39717904723456 22.360693379087607
3491.049725979 19.59171733102694 21.678054488565543
3491.056037083 19.340843248836006 20.846171753750646
3491.062353229 19.550693599415915 22.10272572402044
3491.068664333 19.48510774693032 22.32210661275211
3491.068664333 19.48510774693032 22.32210661275211
3491.081286541 19.3902149816982 20.014950765582306
3491.087597645 19.24353818172503 21.634936086277122
3491.093913791 19.579220649541927 22.203000574153123
3491.100224895 19.40221000076032 21.63816306358821
3491.112847104 19.53998180347756 21.575591386979376
3491.112847104 19.53998180347756 21.575591386979376
3491.125474354 19.52647548934265 22.65137911308976
3491.131785458 19.56660241202056 22.610270858046658
3491.138096562 19.56969998755135 21.551076808166314
3491.144407666 19.37667000025643 20.65781983229479
3491.15071877 19.416852001617467 21.70680853214719
3491.157034916 19.52182230951713 22.472795449327858
3491.157034916 19.52182230951713 22.472795449327858
3491.169657125 19.493901361145483 22.06144094547842
3491.175968229 19.52458681380438 21.07556134569699
3491.182284375 19.39926081823315 21.038422052256045
3491.188595479 19.566136654523973 22.332578517278723
3491.194906583 19.583689519575994 22.423881982268032
3491.201217687 19.510591916290522 21.150774517849815
3491.201217687 19.34147409640106 21.510826721269517
3491.213844937 19.48681853084208 22.428004174408837
3491.220156041 19.539313258838803 21.312762351714248
3491.226467145 19.368139747099466 21.38419540973426
3491.239089354 19.42723586684228 20.853257922057796
3491.2454055 19.389105646034185 21.263775266191757
3491.2454055 19.389105646034185 21.263775266191757
3491.258027708 19.43746020862922 22.187839757088987
3491.264338812 19.364508825194257 20.61048216950548
3491.270649916 19.39648279286106 20.971700331861296
3491.276966062 19.47517303641288 22.257999799378073
3491.283277166 19.552332339414768 22.677085965532925
3491.28958827 19.41212858473962 21.63552127549436
3491.28958827 19.41212858473962 21.63552127549436
3491.30221552 19.400461893764433 21.47985629971773
3491.308526625 19.453135853924778 21.562841123350204
3491.314837729 19.624984678743903 22.363861446816856
3491.321148833 19.490253841999312 22.18073353954927
3491.327459937 19.520433209342343 21.471824017456168
3491.333776083 19.38515210717276 21.471824017456168
3491.340087187 19.47094288185798 21.5957954336942
3491.346398291 19.3588565461428 20.928207805769482
3491.352709395 19.4864508113984 21.208504801097394
3491.3590205 19.4864508113984 21.981664210237067
3491.37164775 19.464846248462486 21.912865928659286
3491.377958854 19.61347924860151 22.14795905904194
3491.377958854 19.61347924860151 22.14795905904194
3491.390581062 19.555912482610346 21.239939294296192
3491.396897208 19.56413560666138 22.166931007137194
3491.403208312 19.495629793848586 22.449481436179703
3491.409519416 19.467256867595363 20.83067308944148
3491.41583052 19.252682417438976 20.565435321759562
3491.422146666 19.494912734821497 21.751710705041134
3491.422146666 19.494912734821497 21.751710705041134
3491.434768875 19.474433848352678 21.716739360784604
3491.441079979 19.58402492151184 22.14933437172966
3491.447391083 19.4162867591804 21.237813736786734
3491.453707229 19.51869182389937 21.86830188679245
3491.460018333 19.381957376370785 22.019139250982825
3491.466329437 19.381957376370785 22.019139250982825
3491.478951645 19.40246187477229 21.363555925675325
3491.485267791 19.499315866822073 22.049130897481376
3491.491578895 19.53758743466074 21.608898765182698
3491.491578895 19.445229237884575 21.720088477780013
3491.504201104 19.59345261697066 21.968774781919112
3491.510512208 19.449865163030154 22.115886246629074
3491.510512208 19.449865163030154 22.115886246629074
3491.523139458 19.543285531305724 21.57148956475877
3491.529450562 19.437844535477673 21.97420725231376
3491.535761666 19.46108655958083 21.46942231866416
3491.542077812 19.403436426116837 21.621808088818398
3491.548388916 19.454811919882754 21.85938343660813
3491.55470002 19.51796737766625 21.604240903387705
3491.55470002 19.51796737766625 21.604240903387705
3491.567322229 19.454707631318136 21.69734886025768
3491.573638375 19.464567320846704 21.3877571325523
3491.579949479 19.466406308300787 21.382527797815975
3491.586260583 19.55743479564305 22.53997201958629
3491.592571687 19.40469334141659 22.210240476912194
3491.598882791 19.455238395626345 21.479025390316984
3491.598882791 19.455238395626345 21.479025390316984
3491.611510041 19.43859329446064 22.32265201999167
3491.617821145 19.57001133073146 21.6081077678459
3491.62413225 19.46198281820875 21.871408116915177
3491.630443354 19.442568726417406 21.69106189052776
3491.6367595 19.570401796855503 21.205823572566977
3491.643070604 19.47200789293936 21.205823572566977
3491.655692812 19.4268922758977 21.643115474037717
3491.662008958 19.41959247648903 21.13432601880878
3491.668320062 19.466880174972662 21.21960110399417
3491.674631166 19.50523991981527 22.127483569742953
3491.68094227 19.589095945605642 22.08602367161924
3491.687253375 19.502480564648117 21.519077332242226
3491.687253375 19.502480564648117 21.519077332242226
3491.699880625 19.52288634875875 20.940404854222265
3491.706191729 19.453486388340522 21.673295800736028
3491.712502833 19.591402452844445 22.954493943438514
3491.718813937 19.57704564273706 22.392969161669136
3491.725130083 19.388649238605062 21.257886804220156
3491.731441187 19.410439373742125 21.390757730207273
3491.731441187 19.48569736604959 21.868622739344886
3491.744063395 19.530036676362716 21.775692963752665
3491.7503745 19.591797315941303 21.576010037641154
3491.756690645 19.408005018820578 21.576010037641154
3491.769312854 19.4524659928566 21.247435215441904
3491.775623958 19.585308757577252 22.292395643388694
3491.775623958 19.585308757577252 22.292395643388694
3491.788251208 19.375169182717336 20.628162415408642
3491.794562312 19.35173538931137 21.612635844538588
3491.800873416 19.419713336103033 21.783599916909015
3491.80718452 19.45777126853208 21.685963154243428
3491.813500666 19.46855820505081 21.462043465137338
3491.81981177 19.476461739537864 22.080762496609207
3491.81981177 19.476461739537864 22.080762496609207
3491.832433979 19.562530378147176 22.302031690483133
3491.838745083 19.551671883539523 22.54344909822626
3491.845061229 19.46696303823193 21.855379143909563
3491.851372333 19.447899247491637 21.870526934177928
3491.857683437 19.446768654386513 21.906910188365075
3491.863994541 19.446768654386513 21.906910188365075
3491.876621791 19.45840026517759 21.279634870853414
3491.882932895 19.480554181098466 21.732953983176646
3491.882932895 19.493420887741546 21.172209829820297
3491.889244 19.47782789814883 21.52821119574059
3491.90187125 19.51131472298437 22.60424899942105
3491.908182354 19.504835932752684 21.776939436905003
3491.908182354 19.504835932752684 21.776939436905003
3491.920804562 19.354462582149672 21.039617341530633
3491.927115666 19.426228654727197 21.544981257809248
3491.933431812 19.51721927327743 21.921250352591226
3491.939742916 19.50910286234449 22.25472843127339
3491.94605402 19.499625767177285 21.737088967616387
3491.952365125 19.4837847291625 21.211598041175296
3491.952365125 19.4837847291625 21.211598041175296
3491.964992375 19.568596920491338 22.61412224117051
3491.971303479 19.54050103331821 22.07066888452039
3491.977614583 19.459027157640385 21.267689236749487
3491.983925687 19.38308717814665 21.451967063129004
3491.996552937 19.530122331985464 21.59888928699391
3491.996552937 19.530122331985464 21.59888928699391
3492.009175145 19.43336729369083 21.432149690629426
3492.01548625 19.34934553310459 20.670962002795783
3492.021802395 19.445806261075013 21.841676511124238
3492.0281135 19.58954616124972 22.39098245354261
3492.034424604 19.46097086397291 21.713794759052888
3492.040735708 19.34214845887288 20.55178343451187
3492.040735708 19.34214845887288 20.55178343451187
3492.053362958 19.421195652173914 22.009171195652176
3492.059674062 19.519970224344167 22.37658504029981
3492.065985166 19.505985012322085 22.27498365437811
3492.07229627 19.468482122891146 20.528001202736224
3492.078607375 19.504877635496598 22.342862675800635
3492.08492352 19.504877635496598 22.342862675800635
3492.097545729 19.519083193576257 21.649463841032677
3492.103856833 19.290125085765556 20.408982952446298
3492.110167937 19.422310234485654 21.622882022766618
3492.116484083 19.403843676739573 21.97609294896566
3492.122795187 19.616319802184215 22.212317123428807
3492.129106291 19.47544975648544 21.879360898519035
3492.129106291 19.47544975648544 21.879360898519035
3492.141733541 19.46060285563194 20.850217823776788
3492.148044645 19.477366758880702 22.017969495923815
3492.15435575 19.607914197561094 22.33743082423233
3492.160666854 19.458702932079042 20.54006749862648
3492.166977958 19.388064777751616 22.187194819437554
3492.173294104 19.51111053085098 22.187194819437554
3492.185916312 19.5593708975778 21.867435455224072
3492.192227416 19.466131661442006 22.14126645768025
3492.19853852 19.43542563189395 21.331799970322006
3492.204854666 19.507755767425778 21.389665563404634
3492.21116577 19.559766763848398 23.14476811132616
3492.217476875 19.546798516687268 22.408553770086527
3492.217476875 19.546798516687268 22.408553770086527
3492.230099083 19.322656767864245 21.090653586106324
3492.236415229 19.37294247958579 21.767780325081787
3492.242726333 19.409104922412908 22.100041105744527
3492.249037437 19.558272166952253 21.646544160044122
3492.255348541 19.356737444889273 21.025414280646633
3492.261664687 19.356737444889273 21.025414280646633
3492.274286895 19.532712094738887 22.222311201708408
3492.280598 19.574559231378764 22.298732171156892
3492.286909104 19.49065011333196 21.312049247887906
3492.29322525 19.40507011866235 21.80079108234448
3492.299536354 19.43396709885717 21.90473017988008
3492.305847458 19.383078421565273 21.19206570668913
3492.305847458 19.383078421565273 21.19206570668913
3492.318469666 19.47082621368982 22.072771132777163
3492.324785812 19.351333976213436 21.728580965803722
3492.331096916 19.502054048703226 21.348223124133835
3492.33740802 19.52726785801237 22.01088279690315
3492.343719125 19.453624376070923 21.903200973453526
3492.350030229 19.631878984873108 21.648881110138767
3492.350030229 19.390694220378478 21.651993546900208
3492.362657479 19.441361526560083 21.975941206807633
3492.368968583 19.381745015547832 21.445974548590243
3492.375279687 19.41047227926078 21.782931211498973
3492.387906937 19.409216706868097 21.123371842071855
3492.394218041 19.506977320609742 21.516668732184904
3492.394218041 19.506977320609742 21.516668732184904
3492.40684025 19.50041678925174 22.08036677454153
3492.413156395 19.634797935288933 21.429711695832808
3492.4194675 19.40810894619877 21.42867848467621
3492.425778604 19.3569745018213 20.86632204842511
3492.432089708 19.55546520473205 21.934947407077093
3492.438400812 19.449333572104685 22.07227097137302
3492.438400812 19.449333572104685 22.07227097137302
3492.451028062 19.473192658259457 20.120114870770383
3492.457339166 19.439691057726066 20.748984402427403
3492.46365027 19.581768588198045 22.337814471152676
3492.469961375 19.48495217163266 21.425151086537227
3492.47627752 19.45812009772406 21.38299323296438
3492.482588625 19.462755075276714 21.38299323296438
3492.495210833 19.497243120684324 21.58376275378749
3492.501526979 19.481641358996495 22.13541719567315
3492.507838083 19.520706516315737 22.0244736054286
3492.514149187 19.371378109962116 20.960991092454183
3492.520460291 19.477852778872684 21.760322230981473
3492.526771395 19.541287299390586 22.136232306310244
3492.526771395 19.541287299390586 22.136232306310244
3492.539398645 19.463554294557646 21.158627805003867
3492.54570975 19.50811272416738 21.806743782832594
3492.552020854 19.38722308088614 21.889592993302422
3492.558331958 19.412477112215537 21.19458540413288
3492.564648104 19.398848898380123 21.665138809312985
3492.570959208 19.463901056428757 21.46168513269776
3492.570959208 19.497687557811055 22.521608482153763
3492.583581416 19.45537830112623 22.297811116576487
3492.589897562 19.48160354156419 21.113080485667794
3492.596208666 19.416497684315935 21.044451888883163
3492.608830875 19.547412915053982 22.07364025259727
3492.615141979 19.34255866531535 21.57646630804813
3492.615141979 19.34255866531535 21.57646630804813
3492.627769229 19.505720470006185 21.683338486909914
3492.634080333 19.521728284188995 22.106496033527915
3492.640391437 19.502178146781468 21.086152111521116
3492.646702541 19.487968173879295 21.92286046962934
3492.653018687 19.473949046141822 22.073353037445955
3492.659329791 19.4678103860696 21.02258288536228
3492.659329791 19.4678103860696 21.02258288536228
3492.671952 19.579286132241077 22.04948228050983
3492.678263104 19.337892762232297 21.47657756239904
3492.68457925 19.365039985219983 21.13486763968434
3492.690890354 19.49656228043762 21.636454883067348
3492.703512562 19.551632985819456 21.865655417757793
3492.703512562 19.551632985819456 21.865655417757793
3492.716139812 19.40520998415214 21.313762876386686
3492.722450916 19.422297990155865 20.735233798195242
3492.72876202 19.507046187441283 21.71711144402407
3492.735073125 19.527464355318493 22.573981946866347
3492.74138927 19.430524439918532 22.088416496945012
3492.747700375 19.35188425478572 20.632629077328875
3492.747700375 19.35188425478572 20.632629077328875
3492.760322583 19.41895 22.017
3492.766633687 19.509235486202858 21.853877408579905
3492.772949833 19.549432338173094 21.43374805214079
3492.779260937 19.313715290678953 21.587649550419854
3492.785572041 19.457469091652193 20.64813017267804
3492.791883145 19.532262455758236 22.232185728782515
3492.791883145 19.532262455758236 21.94765398135412
3492.804510395 19.449859176765457 21.785380222733263
3492.8108215 19.35325578980164 21.360084120884828
3492.817132604 19.490272771429304 21.561878467162614
3492.829759854 19.472140539444332 21.456296897181097
3492.836070958 19.586325831702545 21.70278864970646
3492.836070958 19.586325831702545 21.70278864970646
3492.848693166 19.434141871770723 20.903535340680598
3492.85500427 19.569416799363058 22.22280553343949
3492.861320416 19.36533089674977 22.896723665317843
3492.861320416 19.414902916479033 21.132446822600727
3492.873942625 19.469891515119752 21.32333211047639
3492.880253729 19.452572845629263 21.56176379417235
3492.880253729 19.452572845629263 21.56176379417235
3492.892880979 19.446245903267453 21.81994239745754
3492.899192083 19.5638932342589 22.04319026202581
3492.905503187 19.484130779492084 21.195212806121166
3492.911814291 19.384001828943024 20.908070211090507
3492.918125395 19.527489495266543 21.69098364805346
3492.924441541 19.432804695947684 22.68001132794398
3492.924441541 19.432804695947684 22.68001132794398
3492.93706375 19.4185733512786 20.8162985247935
3492.943374854 19.387296306884632 21.622943576682175
3492.949691 19.573839662447256 21.383631779355767
3492.956002104 19.50914701344501 22.050008571498545
3492.962313208 19.493509028794534 22.565690580771108
3492.968624312 19.591594232025322 21.392855348439934
3492.974935416 19.595831579989603 22.331914156291
3492.981251562 19.595831579989603 21.991670898933467
3492.987562666 19.48494159471813 21.417636363636365
3492.99387377 19.414233766233767 21.157832465688596
3493.006495979 19.367397988430874 21.602558757621555
3493.012812125 19.494154266626175 21.514955967203157
3493.012812125 19.494154266626175 21.514955967203157
3493.025434333 19.415294117647058 22.15938725490196
3493.031745437 19.59246834485194 21.31667759673107
3493.038056541 19.33257478065185 20.946876027206756
3493.044372687 19.454258753414454 22.480605910106778
3493.050683791 19.535970501178948 22.183289018211006
3493.056994895 19.360854822174907 20.90397707856899
3493.056994895 19.360854822174907 20.90397707856899
3493.069622145 19.357833757110278 21.571574615324124
3493.07593325 19.460714831999184 22.02819558456126
3493.082244354 19.53753128639754 22.591058905161947
3493.088555458 19.50603924275291 20.43829979424901
3493.094866562 19.421197713823275 21.0263264377118
3493.101182708 19.421197713823275 21.0263264377118
3493.113804916 19.545060216370686 22.691365584813227
3493.12011602 19.42441449692529 21.119167866021197
3493.12011602 19.290872328134025 20.608056299564097
3493.126427125 19.502398174794536 21.652173913043477
3493.139054375 19.512421415534373 22.125785844656257
3493.145365479 19.501834244216514 22.516034039579747
3493.145365479 19.501834244216514 22.516034039579747
3493.157987687 19.342542965702926 19.998188269042046
3493.164303833 19.362655518562097 20.539840288382106
3493.170614937 19.609112472820716 22.487028068788298
3493.176926041 19.56826504354711 22.21988816310372
3493.183237145 19.432325285895807 21.63163913595934
3493.189553291 19.41859611401002 21.444738705194432
3493.189553291 19.41859611401002 21.444738705194432
3493.2021755 19.521552486048332 22.214893563293856
3493.208486604 19.54349302150132 22.33929334842198
3493.214797708 19.48629758133454 21.402901392869715
3493.221113854 19.38360987967068 21.365702531169255
3493.227424958 19.562006973466207 22.71745097554341
3493.233736062 19.562006973466207 22.71745097554341
3493.24635827 19.38775776559645 20.34925606891151
3493.252674416 19.458000317577937 21.26554808659292
3493.25898552 19.424936850602847 21.643524908205517
3493.265296625 19.480198650197377 22.237386985865275
3493.271607729 19.61539611360239 22.41213253612357
3493.277918833 19.383862647921514 20.401663800950743
3493.277918833 19.383862647921514 20.401663800950743
3493.290546083 19.556421950860674 22.030895983522143
3493.296857187 19.47524112558417 22.690166053495076
3493.303168291 19.527208026491376 21.874833193298077
3493.309484437 19.353947195586496 20.860685669249968
3493.322106645 19.39847955304982 21.9861220949514
3493.322106645 19.39847955304982 21.9861220949514
3493.334728854 19.515877395404836 22.051520016052976
3493.341045 19.45541824380217 21.410823954077156
3493.347356104 19.329377749842866 20.89963544940289
3493.353667208 19.5383899488134 22.180745022164533
3493.359978312 19.536279457155455 22.300940669246973
3493.366289416 19.439251393548062 21.461573385123717
3493.366289416 19.439251393548062 21.461573385123717
3493.378916666 19.45152169442731 21.592561176228667
3493.38522777 19.350279046169458 21.65618975139523
3493.391538875 19.498846085567195 22.059166645532702
3493.397849979 19.403185437997724 21.762937681709012
3493.410477229 19.442217160212603 21.282232346241457
3493.410477229 19.442217160212603 21.282232346241457
3493.423099437 19.52966195451752 22.370129071911492
3493.429415583 19.453420891875382 21.2017155365506
3493.435726687 19.426745482357212 20.93572891550647
3493.442037791 19.511521448410658 22.31182491513219
3493.448348895 19.384117193523515 21.743741968645594
3493.45466 19.50711270908238 21.208691574175393
3493.45466 19.50711270908238 21.208691574175393
3493.46728725 19.426586603688257 21.752273755087685
3493.473598354 19.564743094817064 21.510074468879978
3493.479909458 19.50086801249938 21.711671048063092
3493.486220562 19.516805544937952 21.404760084601076
3493.492536708 19.441528119868636 21.35637315270936
3493.498847812 19.441528119868636 21.35637315270936
3493.51147002 19.446494276369584 21.845717497955846
3493.517781125 19.473054988751112 21.439962329304663
3493.52409727 19.462520058072897 21.9198441201192
3493.530408375 19.313939239213685 21.292621904518764
3493.536719479 19.517726576044623 21.29669087162994
3493.543030583 19.486791158163015 21.924643434789
3493.543030583 19.486791158163015 21.924643434789
3493.555657833 19.591548937253403 21.133995163548427
3493.561968937 19.394960117868212 21.35347762028146
3493.568280041 19.426393124480178 21.954028782418025
3493.574591145 19.368540975720904 21.819463783893262
3493.587218395 19.456326509485237 21.506198400579724
3493.587218395 19.456326509485237 21.506198400579724
3493.599840604 19.51748466257669 20.795449897750512
3493.606151708 19.56970292167935 22.552000982077093
3493.612467854 19.374041952400162 21.41107805566761
3493.618778958 19.586953161230483 21.172334724583912
3493.625090062 19.493921928875242 21.60050839352679
3493.631401166 19.432830863566682 22.46967296882984
3493.631401166 19.432830863566682 22.46967296882984
3493.644028416 19.420799093227544 21.41026301553363
3493.65033952 19.4764519589314 21.81388874699903
3493.656650625 19.508597238618282 21.30611302160858
3493.669277875 19.45999699413857 21.685261259455938
3493.675588979 19.400234332153364 21.272298947998205
3493.675588979 19.400234332153364 21.272298947998205
3493.688211187 19.466524325148697 21.58647247216715
3493.694522291 19.437055888726505 22.21226629037948
3493.700838437 19.500911401504453 21.74691278786167
3493.707149541 19.355110199358265 20.957945400031562
3493.713460645 19.482291559576435 22.06641307700216
3493.71977175 19.4906607906941 21.342975735991185
3493.71977175 19.556709442919665 22.282942027918843
3493.732399 19.490370697480436 20.957324953751804
3493.738710104 19.54003623188406 21.08646480331263
3493.745021208 19.432454485185374 22.48314549441583
3493.757643416 19.439477687626773 22.247515212981746
3493.763959562 19.52124609959664 21.57005504959537
3493.763959562 19.52124609959664 21.57005504959537
3493.77658177 19.419693999643595 21.83691861205163
3493.782892875 19.516622424472253 21.91106054860321
3493.78920902 19.478188427749167 21.5224174492578
3493.795520125 19.468417228333042 21.541003733306606
3493.801831229 19.40028792241249 21.271336452143128
