Bragg	Gap
70.350	12.42235
70.030	12.44435
69.710	12.46845
69.390	12.49535
69.070	12.52305
68.750	12.55765
68.430	12.58125
68.110	12.60835
67.790	12.63045
67.470	12.66225
67.150	12.69475
66.830	12.71915
66.510	12.75935
66.190	12.79130
65.870	12.82115
65.550	12.85465
65.230	12.88585
64.910	12.92730
64.590	12.95990
64.270	12.99375
